_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,can_the_verb_span_stylecolorblueverb_span_be_anchored_in_time,can_the_verb_span_stylecolorblueverb_span_be_anchored_in_time:confidence,after,before,bodytext,can_the_verb_span_stylecolorblueverb_span_be_anchored_in_time_gold,docid,eventid,verb
1671464887,false,finalized,5,4/8/2018 11:17:42,no_its_hypotheticalcondition,0.5779,"$100 million "" but declined to give a breakdown between the loan financing and the proposed Film House purchase .","Michael Gifford , Rank 's chief executive , said the British theater chain 's total involvement "" would n't","<p>In addition , the directors said if a bid by Mr. Drabinsky is successful , Cineplex expects Rank Organisation PLC to acquire the 51 % of Cineplex 's Film House unit it does n't own , and provide Mr. Drabinsky with additional loan financing . </p><p>Michael Gifford , Rank 's chief executive , said the British theater chain 's total involvement "" would n't <span style='color:red;'><strong>exceed </strong></span>$100 million "" but declined to give a breakdown between the loan financing and the proposed Film House purchase . </p>",,wsj_0938,74,exceed
1671464888,false,finalized,5,4/8/2018 19:17:44,yes_its_anchorable,0.8119,to give a breakdown between the loan financing and the proposed Film House purchase .,"Michael Gifford , Rank 's chief executive , said the British theater chain 's total involvement "" would n't exceed $100 million "" but","<p>In addition , the directors said if a bid by Mr. Drabinsky is successful , Cineplex expects Rank Organisation PLC to acquire the 51 % of Cineplex 's Film House unit it does n't own , and provide Mr. Drabinsky with additional loan financing . </p><p>Michael Gifford , Rank 's chief executive , said the British theater chain 's total involvement "" would n't exceed $100 million "" but <span style='color:red;'><strong>declined </strong></span>to give a breakdown between the loan financing and the proposed Film House purchase . </p>",,wsj_0938,75,declined
1671464889,false,finalized,5,4/8/2018 11:29:43,no_its_negation,0.8085,a breakdown between the loan financing and the proposed Film House purchase .,"Michael Gifford , Rank 's chief executive , said the British theater chain 's total involvement "" would n't exceed $100 million "" but declined to","<p>In addition , the directors said if a bid by Mr. Drabinsky is successful , Cineplex expects Rank Organisation PLC to acquire the 51 % of Cineplex 's Film House unit it does n't own , and provide Mr. Drabinsky with additional loan financing . </p><p>Michael Gifford , Rank 's chief executive , said the British theater chain 's total involvement "" would n't exceed $100 million "" but declined to <span style='color:red;'><strong>give </strong></span>a breakdown between the loan financing and the proposed Film House purchase . </p>",,wsj_0938,76,give
1671464890,false,finalized,5,4/8/2018 19:09:16,yes_its_anchorable,1.0,coolly to yesterday 's announcement .,Cineplex shareholders,"<p>Michael Gifford , Rank 's chief executive , said the British theater chain 's total involvement "" would n't exceed $100 million "" but declined to give a breakdown between the loan financing and the proposed Film House purchase . </p><p>Cineplex shareholders <span style='color:red;'><strong>responded </strong></span>coolly to yesterday 's announcement . </p>",,wsj_0938,77,responded
1671464891,false,finalized,5,4/7/2018 13:33:47,yes_its_anchorable,1.0,"at $11 , down 25 cents , with more than a million shares changing hands .","In trading on the New York Stock Exchange , Cineplex","<p>Cineplex shareholders responded coolly to yesterday 's announcement . </p><p>In trading on the New York Stock Exchange , Cineplex <span style='color:red;'><strong>closed </strong></span>at $11 , down 25 cents , with more than a million shares changing hands . </p>",,wsj_0938,80,closed
1671464892,false,finalized,5,4/7/2018 14:52:50,yes_its_anchorable,1.0,"at C $ 12.875 , off 37.5 Canadian cents , well below the C $ 16.40 level .","On the Toronto Stock Exchange , Cineplex","<p>In trading on the New York Stock Exchange , Cineplex closed at $11 , down 25 cents , with more than a million shares changing hands . </p><p>On the Toronto Stock Exchange , Cineplex <span style='color:red;'><strong>closed </strong></span>at C $ 12.875 , off 37.5 Canadian cents , well below the C $ 16.40 level . </p>",,wsj_0938,81,closed
1671464893,false,finalized,5,4/7/2018 03:55:42,yes_its_anchorable,0.8208,"he does n't think Messrs. Drabinsky and Gottlieb are "" anywhere close "" to arranging financing and that investors will need a solid offer before the stock begins to rise again .",Mr. Panet-Raymond,"<p>"" Where 's the bid ? "" asked Pierre Panet-Raymond , an analyst and broker with Toronto securities dealer McDermid St. Lawrence Ltd . </p><p>Mr. Panet-Raymond <span style='color:red;'><strong>said </strong></span>he does n't think Messrs. Drabinsky and Gottlieb are "" anywhere close "" to arranging financing and that investors will need a solid offer before the stock begins to rise again . </p>",,wsj_0938,82,said
1671464894,false,finalized,5,4/8/2018 21:27:08,yes_its_anchorable,0.4101,"Messrs. Drabinsky and Gottlieb are "" anywhere close "" to arranging financing and that investors will need a solid offer before the stock begins to rise again .",Mr. Panet-Raymond said he does n't,"<p>"" Where 's the bid ? "" asked Pierre Panet-Raymond , an analyst and broker with Toronto securities dealer McDermid St. Lawrence Ltd . </p><p>Mr. Panet-Raymond said he does n't <span style='color:red;'><strong>think </strong></span>Messrs. Drabinsky and Gottlieb are "" anywhere close "" to arranging financing and that investors will need a solid offer before the stock begins to rise again . </p>",,wsj_0938,83,think
1671464895,false,finalized,5,4/7/2018 07:07:24,no_its_intentionwishopinion,0.5898,financing and that investors will need a solid offer before the stock begins to rise again .,"Mr. Panet-Raymond said he does n't think Messrs. Drabinsky and Gottlieb are "" anywhere close "" to","<p>"" Where 's the bid ? "" asked Pierre Panet-Raymond , an analyst and broker with Toronto securities dealer McDermid St. Lawrence Ltd . </p><p>Mr. Panet-Raymond said he does n't think Messrs. Drabinsky and Gottlieb are "" anywhere close "" to <span style='color:red;'><strong>arranging </strong></span>financing and that investors will need a solid offer before the stock begins to rise again . </p>",,wsj_0938,85,arranging
1671464896,false,finalized,5,4/8/2018 21:30:00,no_its_intentionwishopinion,0.7967,a solid offer before the stock begins to rise again .,"Mr. Panet-Raymond said he does n't think Messrs. Drabinsky and Gottlieb are "" anywhere close "" to arranging financing and that investors will","<p>"" Where 's the bid ? "" asked Pierre Panet-Raymond , an analyst and broker with Toronto securities dealer McDermid St. Lawrence Ltd . </p><p>Mr. Panet-Raymond said he does n't think Messrs. Drabinsky and Gottlieb are "" anywhere close "" to arranging financing and that investors will <span style='color:red;'><strong>need </strong></span>a solid offer before the stock begins to rise again . </p>",,wsj_0938,87,need
1671464897,false,finalized,5,4/8/2018 23:56:53,no_its_hypotheticalcondition,0.7985,to rise again .,"Mr. Panet-Raymond said he does n't think Messrs. Drabinsky and Gottlieb are "" anywhere close "" to arranging financing and that investors will need a solid offer before the stock","<p>"" Where 's the bid ? "" asked Pierre Panet-Raymond , an analyst and broker with Toronto securities dealer McDermid St. Lawrence Ltd . </p><p>Mr. Panet-Raymond said he does n't think Messrs. Drabinsky and Gottlieb are "" anywhere close "" to arranging financing and that investors will need a solid offer before the stock <span style='color:red;'><strong>begins </strong></span>to rise again . </p>",,wsj_0938,89,begins
1671464898,false,finalized,5,4/7/2018 15:57:54,no_its_hypotheticalcondition,0.7954,again .,"Mr. Panet-Raymond said he does n't think Messrs. Drabinsky and Gottlieb are "" anywhere close "" to arranging financing and that investors will need a solid offer before the stock begins to","<p>"" Where 's the bid ? "" asked Pierre Panet-Raymond , an analyst and broker with Toronto securities dealer McDermid St. Lawrence Ltd . </p><p>Mr. Panet-Raymond said he does n't think Messrs. Drabinsky and Gottlieb are "" anywhere close "" to arranging financing and that investors will need a solid offer before the stock begins to <span style='color:red;'><strong>rise </strong></span>again . </p>",,wsj_0938,90,rise
1671464899,false,finalized,5,4/6/2018 21:06:25,no_its_negation,0.7969,for comment .,Mr. Drabinsky could n't be,"<p>Mr. Panet-Raymond said he does n't think Messrs. Drabinsky and Gottlieb are "" anywhere close "" to arranging financing and that investors will need a solid offer before the stock begins to rise again . </p><p>Mr. Drabinsky could n't be <span style='color:red;'><strong>reached </strong></span>for comment . </p>",,wsj_0938,91,reached
1671464900,false,finalized,5,4/7/2018 14:00:15,yes_its_anchorable,1.0,"net income fell 22 % in the third quarter , reflecting declining military spending and slumping GM vehicle production .","General Motors Corp. 's big defense and automotive electronics unit , GM Hughes Electronics ,","<p>General Motors Corp. 's big defense and automotive electronics unit , GM Hughes Electronics , <span style='color:red;'><strong>said </strong></span>net income fell 22 % in the third quarter , reflecting declining military spending and slumping GM vehicle production . </p>",,wsj_0950,0,said
1671464901,false,finalized,5,4/8/2018 11:22:59,yes_its_anchorable,1.0,"22 % in the third quarter , reflecting declining military spending and slumping GM vehicle production .","General Motors Corp. 's big defense and automotive electronics unit , GM Hughes Electronics , said net income","<p>General Motors Corp. 's big defense and automotive electronics unit , GM Hughes Electronics , said net income <span style='color:red;'><strong>fell </strong></span>22 % in the third quarter , reflecting declining military spending and slumping GM vehicle production . </p>",,wsj_0950,1,fell
1671464902,false,finalized,5,4/7/2018 09:46:28,yes_its_anchorable,1.0,3.1 % .,"Meanwhile , net at GM 's finance arm , General Motors Acceptance Corp. ,","<p>General Motors Corp. 's big defense and automotive electronics unit , GM Hughes Electronics , said net income fell 22 % in the third quarter , reflecting declining military spending and slumping GM vehicle production . </p><p>Meanwhile , net at GM 's finance arm , General Motors Acceptance Corp. , <span style='color:red;'><strong>fell </strong></span>3.1 % . </p>",,wsj_0950,3,fell
1671464903,false,finalized,5,4/7/2018 14:29:02,yes_its_anchorable,1.0,net 16 % .,"By contrast , Electronic Data Systems Corp. , GM 's data processing subsidiary ,","<p>Meanwhile , net at GM 's finance arm , General Motors Acceptance Corp. , fell 3.1 % . </p><p>By contrast , Electronic Data Systems Corp. , GM 's data processing subsidiary , <span style='color:red;'><strong>boosted </strong></span>net 16 % . </p>",,wsj_0950,4,boosted
1671464904,false,finalized,5,4/7/2018 15:15:26,yes_its_anchorable,1.0,down $1.875 at $44.875 in New York Stock Exchange trading yesterday .,GM,"<p>By contrast , Electronic Data Systems Corp. , GM 's data processing subsidiary , boosted net 16 % . </p><p>GM <span style='color:red;'><strong>closed </strong></span>down $1.875 at $44.875 in New York Stock Exchange trading yesterday . </p>",,wsj_0950,5,closed
1671464905,false,finalized,5,4/8/2018 00:19:49,yes_its_anchorable,0.6065,this morning .,"Earnings for GM common stock , reflecting the performance of GM 's core automotive operations , will be","<p>GM closed down $1.875 at $44.875 in New York Stock Exchange trading yesterday . </p><p>Earnings for GM common stock , reflecting the performance of GM 's core automotive operations , will be <span style='color:red;'><strong>disclosed </strong></span>this morning . </p>",,wsj_0950,8,disclosed
1671464906,false,finalized,5,4/8/2018 02:10:56,yes_its_anchorable,1.0,"at $29 , up 25 cents in Big Board composite trading .","GM Class H , which represents a dividend interest in Hughes earnings ,","<p>Earnings for GM common stock , reflecting the performance of GM 's core automotive operations , will be disclosed this morning . </p><p>GM Class H , which represents a dividend interest in Hughes earnings , <span style='color:red;'><strong>closed </strong></span>at $29 , up 25 cents in Big Board composite trading . </p>",,wsj_0950,9,closed
1671464907,false,finalized,5,4/6/2018 19:32:39,yes_its_anchorable,1.0,75 cents to $52.25 on the Big Board .,"GM Class E , which represents a dividend interest in EDS profit ,","<p>GM Class H , which represents a dividend interest in Hughes earnings , closed at $29 , up 25 cents in Big Board composite trading . </p><p>GM Class E , which represents a dividend interest in EDS profit , <span style='color:red;'><strong>fell </strong></span>75 cents to $52.25 on the Big Board . </p>",,wsj_0950,10,fell
1671464908,false,finalized,5,4/8/2018 01:50:36,yes_its_anchorable,1.0,"to $110.6 million , or 37 cents a share , from $142.4 million , or 45 cents a share , largely because of a $24 million one-time charge associated with Hughes 's previously announced plan to reduce employment by at least 6,000 people by year end .",Profit at the unit,"<p>The earnings drop at GM Hughes Electronics is a sign of tough times at both the defense operations of Hughes Aircraft Co. and GM 's North American automotive operations , which are a primary customer for the Delco Electronics Corp. side of the GM Hughes unit . </p><p>Profit at the unit <span style='color:red;'><strong>fell </strong></span>to $110.6 million , or 37 cents a share , from $142.4 million , or 45 cents a share , largely because of a $24 million one-time charge associated with Hughes 's previously announced plan to reduce employment by at least 6,000 people by year end . </p>",,wsj_0950,12,fell
1671464909,false,finalized,5,4/7/2018 14:01:03,yes_its_anchorable,1.0,"plan to reduce employment by at least 6,000 people by year end .","Profit at the unit fell to $110.6 million , or 37 cents a share , from $142.4 million , or 45 cents a share , largely because of a $24 million one-time charge associated with Hughes 's previously","<p>The earnings drop at GM Hughes Electronics is a sign of tough times at both the defense operations of Hughes Aircraft Co. and GM 's North American automotive operations , which are a primary customer for the Delco Electronics Corp. side of the GM Hughes unit . </p><p>Profit at the unit fell to $110.6 million , or 37 cents a share , from $142.4 million , or 45 cents a share , largely because of a $24 million one-time charge associated with Hughes 's previously <span style='color:red;'><strong>announced </strong></span>plan to reduce employment by at least 6,000 people by year end . </p>",,wsj_0950,14,announced
1671464910,false,finalized,5,4/6/2018 23:36:56,no_its_intentionwishopinion,0.8147,"employment by at least 6,000 people by year end .","Profit at the unit fell to $110.6 million , or 37 cents a share , from $142.4 million , or 45 cents a share , largely because of a $24 million one-time charge associated with Hughes 's previously announced plan to","<p>The earnings drop at GM Hughes Electronics is a sign of tough times at both the defense operations of Hughes Aircraft Co. and GM 's North American automotive operations , which are a primary customer for the Delco Electronics Corp. side of the GM Hughes unit . </p><p>Profit at the unit fell to $110.6 million , or 37 cents a share , from $142.4 million , or 45 cents a share , largely because of a $24 million one-time charge associated with Hughes 's previously announced plan to <span style='color:red;'><strong>reduce </strong></span>employment by at least 6,000 people by year end . </p>",,wsj_0950,16,reduce
1671464911,false,finalized,5,4/7/2018 16:37:59,yes_its_anchorable,1.0,5 % .,"Even excluding the charge , however , net","<p>Profit at the unit fell to $110.6 million , or 37 cents a share , from $142.4 million , or 45 cents a share , largely because of a $24 million one-time charge associated with Hughes 's previously announced plan to reduce employment by at least 6,000 people by year end . </p><p>Even excluding the charge , however , net <span style='color:red;'><strong>fell </strong></span>5 % . </p>",,wsj_0950,17,fell
1671464912,false,finalized,5,4/7/2018 07:39:15,yes_its_anchorable,1.0,"8.4 % from a year ago , which hurt Delco Electronic 's earnings , a company spokesman said .","In addition , GM 's North American vehicle production","<p>Even excluding the charge , however , net fell 5 % . </p><p>In addition , GM 's North American vehicle production <span style='color:red;'><strong>fell </strong></span>8.4 % from a year ago , which hurt Delco Electronic 's earnings , a company spokesman said . </p>",,wsj_0950,18,fell
1671464913,false,finalized,5,4/9/2018 00:03:31,yes_its_anchorable,1.0,"Delco Electronic 's earnings , a company spokesman said .","In addition , GM 's North American vehicle production fell 8.4 % from a year ago , which","<p>Even excluding the charge , however , net fell 5 % . </p><p>In addition , GM 's North American vehicle production fell 8.4 % from a year ago , which <span style='color:red;'><strong>hurt </strong></span>Delco Electronic 's earnings , a company spokesman said . </p>",,wsj_0950,19,hurt
1671464914,false,finalized,5,4/8/2018 01:01:32,yes_its_anchorable,1.0,.,"In addition , GM 's North American vehicle production fell 8.4 % from a year ago , which hurt Delco Electronic 's earnings , a company spokesman","<p>Even excluding the charge , however , net fell 5 % . </p><p>In addition , GM 's North American vehicle production fell 8.4 % from a year ago , which hurt Delco Electronic 's earnings , a company spokesman <span style='color:red;'><strong>said </strong></span>. </p>",,wsj_0950,20,said
1671464915,false,finalized,5,4/8/2018 11:50:12,yes_its_anchorable,1.0,down to $2.58 billion from $2.63 billion .,"That decline was reflected in revenue for the GM Hughes unit , which","<p>In addition , GM 's North American vehicle production fell 8.4 % from a year ago , which hurt Delco Electronic 's earnings , a company spokesman said . </p><p>That decline was reflected in revenue for the GM Hughes unit , which <span style='color:red;'><strong>edged </strong></span>down to $2.58 billion from $2.63 billion . </p>",,wsj_0950,22,edged
1671464916,false,finalized,5,4/7/2018 22:31:15,yes_its_anchorable,1.0,"6.6 % to $486.6 million , or $1.48 a share , from $521 million , or $1.58 a share .","In the nine months , GM Hughes net","<p>That decline was reflected in revenue for the GM Hughes unit , which edged down to $2.58 billion from $2.63 billion . </p><p>In the nine months , GM Hughes net <span style='color:red;'><strong>fell </strong></span>6.6 % to $486.6 million , or $1.48 a share , from $521 million , or $1.58 a share . </p>",,wsj_0950,23,fell
1671464917,false,finalized,5,4/7/2018 15:45:42,yes_its_anchorable,1.0,3.5 % to $8.47 billion from $8.18 billion .,Revenue,"<p>In the nine months , GM Hughes net fell 6.6 % to $486.6 million , or $1.48 a share , from $521 million , or $1.58 a share . </p><p>Revenue <span style='color:red;'><strong>rose </strong></span>3.5 % to $8.47 billion from $8.18 billion . </p>",,wsj_0950,24,rose
1671464918,false,finalized,5,4/7/2018 12:10:16,yes_its_anchorable,1.0,3.1 % to $234.5 million from $241.9 million .,"At GMAC , net","<p>Revenue rose 3.5 % to $8.47 billion from $8.18 billion . </p><p>At GMAC , net <span style='color:red;'><strong>dropped </strong></span>3.1 % to $234.5 million from $241.9 million . </p>",,wsj_0950,25,dropped
1671464919,false,finalized,5,4/8/2018 23:55:57,yes_its_anchorable,1.0,the decline to higher borrowing costs compared with a year earlier .,The finance unit,"<p>At GMAC , net dropped 3.1 % to $234.5 million from $241.9 million . </p><p>The finance unit <span style='color:red;'><strong>attributed </strong></span>the decline to higher borrowing costs compared with a year earlier . </p>",,wsj_0950,26,attributed
1671464920,false,finalized,5,4/7/2018 15:22:28,yes_its_anchorable,1.0,"its automotive financing and leasing business rose 35 % in the U.S. , largely because of dealer and customer incentives used to boost sales .",GMAC,"<p>The finance unit attributed the decline to higher borrowing costs compared with a year earlier . </p><p>GMAC <span style='color:red;'><strong>said </strong></span>its automotive financing and leasing business rose 35 % in the U.S. , largely because of dealer and customer incentives used to boost sales . </p>",,wsj_0950,28,said
1671464921,false,finalized,5,4/8/2018 11:33:26,yes_its_anchorable,1.0,"35 % in the U.S. , largely because of dealer and customer incentives used to boost sales .",GMAC said its automotive financing and leasing business,"<p>The finance unit attributed the decline to higher borrowing costs compared with a year earlier . </p><p>GMAC said its automotive financing and leasing business <span style='color:red;'><strong>rose </strong></span>35 % in the U.S. , largely because of dealer and customer incentives used to boost sales . </p>",,wsj_0950,29,rose
1671464922,false,finalized,5,4/8/2018 02:22:10,yes_its_anchorable,0.791,to boost sales .,"GMAC said its automotive financing and leasing business rose 35 % in the U.S. , largely because of dealer and customer incentives","<p>The finance unit attributed the decline to higher borrowing costs compared with a year earlier . </p><p>GMAC said its automotive financing and leasing business rose 35 % in the U.S. , largely because of dealer and customer incentives <span style='color:red;'><strong>used </strong></span>to boost sales . </p>",,wsj_0950,30,used
1671464923,false,finalized,5,4/7/2018 16:48:53,no_its_intentionwishopinion,0.2294,sales .,"GMAC said its automotive financing and leasing business rose 35 % in the U.S. , largely because of dealer and customer incentives used to","<p>The finance unit attributed the decline to higher borrowing costs compared with a year earlier . </p><p>GMAC said its automotive financing and leasing business rose 35 % in the U.S. , largely because of dealer and customer incentives used to <span style='color:red;'><strong>boost </strong></span>sales . </p>",,wsj_0950,31,boost
1671464924,false,finalized,5,4/8/2018 23:53:25,yes_its_anchorable,1.0,8 % to $859.5 million from $930.2 million .,"In the first nine months , GMAC 's earnings","<p>GMAC profits are combined with earnings from the rest of GM 's operations and attributed to the company 's traditional common stock . </p><p>In the first nine months , GMAC 's earnings <span style='color:red;'><strong>fell </strong></span>8 % to $859.5 million from $930.2 million . </p>",,wsj_0950,32,fell
1671464925,false,finalized,5,4/8/2018 22:06:54,yes_its_anchorable,1.0,"16 % to a record $110.9 million , or 93 cents a share , from $95.9 million , or 79 cents a share .","At EDS , third-quarter profit","<p>In the first nine months , GMAC 's earnings fell 8 % to $859.5 million from $930.2 million . </p><p>At EDS , third-quarter profit <span style='color:red;'><strong>jumped </strong></span>16 % to a record $110.9 million , or 93 cents a share , from $95.9 million , or 79 cents a share . </p>",,wsj_0950,33,jumped
1671464926,false,finalized,5,4/7/2018 13:03:20,yes_its_anchorable,1.0,12 % to $1.37 billion from $1.22 billion .,Revenue,"<p>At EDS , third-quarter profit jumped 16 % to a record $110.9 million , or 93 cents a share , from $95.9 million , or 79 cents a share . </p><p>Revenue <span style='color:red;'><strong>rose </strong></span>12 % to $1.37 billion from $1.22 billion . </p>",,wsj_0950,34,rose
1671464927,false,finalized,5,4/6/2018 21:30:48,yes_its_anchorable,1.0,"$315.8 million , or $2.62 a share , up 13 % from $280.7 million , or $2.30 a share .","In the nine months , EDS","<p>Revenue rose 12 % to $1.37 billion from $1.22 billion . </p><p>In the nine months , EDS <span style='color:red;'><strong>earned </strong></span>$315.8 million , or $2.62 a share , up 13 % from $280.7 million , or $2.30 a share . </p>",,wsj_0950,35,earned
1671464928,false,finalized,5,4/6/2018 21:16:57,yes_its_anchorable,1.0,14 % to $4.03 billion from $3.54 billion .,Revenue,"<p>In the nine months , EDS earned $315.8 million , or $2.62 a share , up 13 % from $280.7 million , or $2.30 a share . </p><p>Revenue <span style='color:red;'><strong>rose </strong></span>14 % to $4.03 billion from $3.54 billion . </p>",,wsj_0950,36,rose
1671464929,false,finalized,5,4/8/2018 14:33:44,yes_its_anchorable,1.0,it wants to boost non-GM revenue to at least 50 % of its total business by the end of 1990 .,The company has,"<p>Revenue from non-GM accounts was 45 % of EDS 's total business in the latest nine months , compared with 40 % a year earlier . </p><p>The company has <span style='color:red;'><strong>said </strong></span>it wants to boost non-GM revenue to at least 50 % of its total business by the end of 1990 . </p>",,wsj_0950,37,said
1671464930,false,finalized,5,4/7/2018 15:04:01,yes_its_anchorable,0.8101,to boost non-GM revenue to at least 50 % of its total business by the end of 1990 .,The company has said it,"<p>Revenue from non-GM accounts was 45 % of EDS 's total business in the latest nine months , compared with 40 % a year earlier . </p><p>The company has said it <span style='color:red;'><strong>wants </strong></span>to boost non-GM revenue to at least 50 % of its total business by the end of 1990 . </p>",,wsj_0950,38,wants
1671464931,false,finalized,5,4/7/2018 11:39:58,no_its_intentionwishopinion,1.0,non-GM revenue to at least 50 % of its total business by the end of 1990 .,The company has said it wants to,"<p>Revenue from non-GM accounts was 45 % of EDS 's total business in the latest nine months , compared with 40 % a year earlier . </p><p>The company has said it wants to <span style='color:red;'><strong>boost </strong></span>non-GM revenue to at least 50 % of its total business by the end of 1990 . </p>",,wsj_0950,39,boost
1671464932,false,finalized,5,4/8/2018 02:27:29,yes_its_anchorable,0.8086,"on a major restructuring program , expects operating margins of more than 10 % and double-digit per-share earnings growth next year , top officers told securities analysts here .","Westinghouse Electric Corp. ,","<p>Westinghouse Electric Corp. , <span style='color:red;'><strong>capitalizing </strong></span>on a major restructuring program , expects operating margins of more than 10 % and double-digit per-share earnings growth next year , top officers told securities analysts here . </p>",,wsj_0973,0,capitalizing
1671464933,false,finalized,5,4/8/2018 03:19:15,yes_its_anchorable,0.3984,"operating margins of more than 10 % and double-digit per-share earnings growth next year , top officers told securities analysts here .","Westinghouse Electric Corp. , capitalizing on a major restructuring program ,","<p>Westinghouse Electric Corp. , capitalizing on a major restructuring program , <span style='color:red;'><strong>expects </strong></span>operating margins of more than 10 % and double-digit per-share earnings growth next year , top officers told securities analysts here . </p>",,wsj_0973,1,expects
1671464934,false,finalized,5,4/8/2018 14:47:27,yes_its_anchorable,1.0,securities analysts here .,"Westinghouse Electric Corp. , capitalizing on a major restructuring program , expects operating margins of more than 10 % and double-digit per-share earnings growth next year , top officers","<p>Westinghouse Electric Corp. , capitalizing on a major restructuring program , expects operating margins of more than 10 % and double-digit per-share earnings growth next year , top officers <span style='color:red;'><strong>told </strong></span>securities analysts here . </p>",,wsj_0973,2,told
1671464935,false,finalized,5,4/7/2018 07:35:29,yes_its_anchorable,1.0,the company expects sales from continuing businesses to rise 8.5 % annually through the next three years .,"John C. Marous , chairman and chief executive officer , also","<p>Westinghouse Electric Corp. , capitalizing on a major restructuring program , expects operating margins of more than 10 % and double-digit per-share earnings growth next year , top officers told securities analysts here . </p><p>John C. Marous , chairman and chief executive officer , also <span style='color:red;'><strong>said </strong></span>the company expects sales from continuing businesses to rise 8.5 % annually through the next three years . </p>",,wsj_0973,3,said
1671464936,false,finalized,5,4/8/2018 06:55:20,no_its_intentionwishopinion,0.6093,sales from continuing businesses to rise 8.5 % annually through the next three years .,"John C. Marous , chairman and chief executive officer , also said the company","<p>Westinghouse Electric Corp. , capitalizing on a major restructuring program , expects operating margins of more than 10 % and double-digit per-share earnings growth next year , top officers told securities analysts here . </p><p>John C. Marous , chairman and chief executive officer , also said the company <span style='color:red;'><strong>expects </strong></span>sales from continuing businesses to rise 8.5 % annually through the next three years . </p>",,wsj_0973,4,expects
1671464937,false,finalized,5,4/7/2018 11:37:41,no_its_intentionwishopinion,0.8214,8.5 % annually through the next three years .,"John C. Marous , chairman and chief executive officer , also said the company expects sales from continuing businesses to","<p>Westinghouse Electric Corp. , capitalizing on a major restructuring program , expects operating margins of more than 10 % and double-digit per-share earnings growth next year , top officers told securities analysts here . </p><p>John C. Marous , chairman and chief executive officer , also said the company expects sales from continuing businesses to <span style='color:red;'><strong>rise </strong></span>8.5 % annually through the next three years . </p>",,wsj_0973,5,rise
1671464938,false,finalized,5,4/8/2018 14:32:27,yes_its_anchorable,1.0,"$822.8 million , or $5.66 a share , on sales of $12.49 billion .","In 1988 , the company","<p>John C. Marous , chairman and chief executive officer , also said the company expects sales from continuing businesses to rise 8.5 % annually through the next three years . </p><p>In 1988 , the company <span style='color:red;'><strong>earned </strong></span>$822.8 million , or $5.66 a share , on sales of $12.49 billion . </p>",,wsj_0973,6,earned
1671464939,false,finalized,5,4/8/2018 11:20:38,yes_its_anchorable,0.6203,70 businesses that it did n't expect to produce 10 % operating margins while acquiring 55 businesses .,"Since 1983 , Westinghouse has","<p>In 1988 , the company earned $822.8 million , or $5.66 a share , on sales of $12.49 billion . </p><p>Since 1983 , Westinghouse has <span style='color:red;'><strong>shed </strong></span>70 businesses that it did n't expect to produce 10 % operating margins while acquiring 55 businesses . </p>",,wsj_0973,7,shed
1671464940,false,finalized,5,4/8/2018 12:33:34,no_its_negation,1.0,to produce 10 % operating margins while acquiring 55 businesses .,"Since 1983 , Westinghouse has shed 70 businesses that it did n't","<p>In 1988 , the company earned $822.8 million , or $5.66 a share , on sales of $12.49 billion . </p><p>Since 1983 , Westinghouse has shed 70 businesses that it did n't <span style='color:red;'><strong>expect </strong></span>to produce 10 % operating margins while acquiring 55 businesses . </p>",,wsj_0973,8,expect
1671464941,false,finalized,5,4/8/2018 23:13:11,no_its_negation,0.4207,10 % operating margins while acquiring 55 businesses .,"Since 1983 , Westinghouse has shed 70 businesses that it did n't expect to","<p>In 1988 , the company earned $822.8 million , or $5.66 a share , on sales of $12.49 billion . </p><p>Since 1983 , Westinghouse has shed 70 businesses that it did n't expect to <span style='color:red;'><strong>produce </strong></span>10 % operating margins while acquiring 55 businesses . </p>",,wsj_0973,9,produce
1671464942,false,finalized,5,4/8/2018 09:15:36,yes_its_anchorable,0.7877,55 businesses .,"Since 1983 , Westinghouse has shed 70 businesses that it did n't expect to produce 10 % operating margins while","<p>In 1988 , the company earned $822.8 million , or $5.66 a share , on sales of $12.49 billion . </p><p>Since 1983 , Westinghouse has shed 70 businesses that it did n't expect to produce 10 % operating margins while <span style='color:red;'><strong>acquiring </strong></span>55 businesses . </p>",,wsj_0973,10,acquiring
1671464943,false,finalized,5,4/6/2018 21:20:38,yes_its_anchorable,1.0,"the divestiture of $300 million of slow-growth , low-profit businesses has been more than offset by $600 million in profitable acquisitions .","In the past 20 months alone , Paul E. Lego , president and chief operating officer ,","<p>Since 1983 , Westinghouse has shed 70 businesses that it did n't expect to produce 10 % operating margins while acquiring 55 businesses . </p><p>In the past 20 months alone , Paul E. Lego , president and chief operating officer , <span style='color:red;'><strong>said </strong></span>the divestiture of $300 million of slow-growth , low-profit businesses has been more than offset by $600 million in profitable acquisitions . </p>",,wsj_0973,11,said
1671464944,false,finalized,5,4/7/2018 16:04:37,yes_its_anchorable,1.0,by $600 million in profitable acquisitions .,"In the past 20 months alone , Paul E. Lego , president and chief operating officer , said the divestiture of $300 million of slow-growth , low-profit businesses has been more than","<p>Since 1983 , Westinghouse has shed 70 businesses that it did n't expect to produce 10 % operating margins while acquiring 55 businesses . </p><p>In the past 20 months alone , Paul E. Lego , president and chief operating officer , said the divestiture of $300 million of slow-growth , low-profit businesses has been more than <span style='color:red;'><strong>offset </strong></span>by $600 million in profitable acquisitions . </p>",,wsj_0973,12,offset
